vesion,title,description,link,id,ns1:item_group_id,title2,link3,description4,ns1:google_product_category,ns1:l2_category,ns1:product_type,ns1:image_link,ns1:condition,ns1:size,ns1:color,ns1:availability,ns1:price,ns1:brand,ns1:shipping,ns1:sale_price,ns1:totaldiscount,ns1:pattern,ns1:adult,ns1:custom_label_3,ns1:custom_label_2,ns1:custom_label_4,ns1:gtin,ns1:gender,ns1:material
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141225,200141589,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141225,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hf7/h8b/8813310509086/200141589_9212.jpg_230Wx334H,new,M,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141226,200141589,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141226,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hf7/h8b/8813310509086/200141589_9212.jpg_230Wx334H,new,L,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141227,200141589,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141227,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hf7/h8b/8813310509086/200141589_9212.jpg_230Wx334H,new,XL,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141231,200141590,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141231,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/ha7/hda/8814149107742/200141590_8688.jpg_230Wx334H,new,XL,Black,in stock,1899 INR,THE VANCA,IN,570 INR,1329 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141233,200141591,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141233,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/haf/he3/8934729383966/200141591_8688.png_230Wx334H,new,M,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141234,200141591,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141234,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/haf/he3/8934729383966/200141591_8688.png_230Wx334H,new,L,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141235,200141591,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141235,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/haf/he3/8934729383966/200141591_8688.png_230Wx334H,new,XL,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141248,200141595,THE VANCA Women Georgette Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Georgette-Dress/p-200141248,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Georgette Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h1c/hc2/8934066126878/200141595_8688.png_230Wx334H,new,S,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141249,200141595,THE VANCA Women Georgette Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Georgette-Dress/p-200141249,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Georgette Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h1c/hc2/8934066126878/200141595_8688.png_230Wx334H,new,M,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141251,200141595,THE VANCA Women Georgette Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Georgette-Dress/p-200141251,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Georgette Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h1c/hc2/8934066126878/200141595_8688.png_230Wx334H,new,XL,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141269,200141600,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141269,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons A gorgeous polyester round necked sleeveless strawberry printed dress in regular fit.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha8/8931951706142/200141600_9100.png_230Wx334H,new,M,White,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,8907217059369,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141270,200141600,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141270,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons A gorgeous polyester round necked sleeveless strawberry printed dress in regular fit.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha8/8931951706142/200141600_9100.png_230Wx334H,new,L,White,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,8907217059376,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141271,200141600,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141271,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons A gorgeous polyester round necked sleeveless strawberry printed dress in regular fit.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha8/8931951706142/200141600_9100.png_230Wx334H,new,XL,White,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,8907217059383,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141312,200141611,THE VANCA Women Blended Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Dress/p-200141312,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h16/hac/8813092798494/200141611_9607.jpg_230Wx334H,new,S,Red,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141313,200141611,THE VANCA Women Blended Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Dress/p-200141313,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h16/hac/8813092798494/200141611_9607.jpg_230Wx334H,new,M,Red,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141314,200141611,THE VANCA Women Blended Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Dress/p-200141314,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h16/hac/8813092798494/200141611_9607.jpg_230Wx334H,new,L,Red,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141384,200141628,THE VANCA Women Blended Shorts  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Shorts/p-200141384,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Shorts,207,Westernwear,Capris & Shorts,https://sslimages.shoppersstop.com/sys-master/images/h9a/h10/8814159921182/200141628_8688.jpg_230Wx334H,new,L,Black,in stock,1299 INR,THE VANCA,IN,390 INR,909 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141385,200141628,THE VANCA Women Blended Shorts  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Shorts/p-200141385,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Shorts,207,Westernwear,Capris & Shorts,https://sslimages.shoppersstop.com/sys-master/images/h9a/h10/8814159921182/200141628_8688.jpg_230Wx334H,new,XL,Black,in stock,1299 INR,THE VANCA,IN,390 INR,909 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141197,200141582,THE VANCA Women Cotton Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Cotton-Dress/p-200141197,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Cotton Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hde/hce/8812517916702/200141582_9607.jpg_230Wx334H,new,M,Red,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141204,200141584,THE VANCA Women Blended Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Blended-Dress/p-200141204,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Blended Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h77/h6a/8933293555742/200141584_9654.png_230Wx334H,new,S,Purple,in stock,1299 INR,THE VANCA,IN,390 INR,909 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200141224,200141589,THE VANCA Women Polyester Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Polyester-Dress/p-200141224,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Women Polyester Dress,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hf7/h8b/8813310509086/200141589_9212.jpg_230Wx334H,new,S,Black,in stock,1699 INR,THE VANCA,IN,510 INR,1189 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506929,200508120,THE VANCA Women Sleeveless Lace Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Lace-Dress/p-200506929,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Your search for the perfect cute lace dress ends here. This gorgeous piece is made from a super-fine quality lace that feels extremely comfortable against the skin and lends you a great fit. Cinched at the waist, it is sleeveless and looks stunning with a hint of pop as the ultimate accessory.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h72/h7a/9064215904286/200508120_9607.jpg_230Wx334H,new,L,Red,in stock,2199 INR,THE VANCA,IN,660 INR,1539 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506930,200508120,THE VANCA Women Sleeveless Lace Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Lace-Dress/p-200506930,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Your search for the perfect cute lace dress ends here. This gorgeous piece is made from a super-fine quality lace that feels extremely comfortable against the skin and lends you a great fit. Cinched at the waist, it is sleeveless and looks stunning with a hint of pop as the ultimate accessory.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h72/h7a/9064215904286/200508120_9607.jpg_230Wx334H,new,XL,Red,in stock,2199 INR,THE VANCA,IN,660 INR,1539 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506375,200507983,PURYS Women Monochrome Printed Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/PURYS-Women-Monochrome-Printed-Maxi-Dress/p-200506375,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Be an effortless fashionista with this maxi dress. It comes in monochromatic shades that lend it a timeless appeal. The long sleeves and side slit add to your ease. Featuring a charming patterned print, it is the definition of trendy comfort.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h11/hb6/9064888172574/200507983_9204.jpg_230Wx334H,new,M,Grey,in stock,1999 INR,PURYS,IN,1299 INR,700 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506376,200507983,PURYS Women Monochrome Printed Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/PURYS-Women-Monochrome-Printed-Maxi-Dress/p-200506376,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Be an effortless fashionista with this maxi dress. It comes in monochromatic shades that lend it a timeless appeal. The long sleeves and side slit add to your ease. Featuring a charming patterned print, it is the definition of trendy comfort.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h11/hb6/9064888172574/200507983_9204.jpg_230Wx334H,new,L,Grey,in stock,1999 INR,PURYS,IN,1299 INR,700 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506777,200508083,THE VANCA Women Short Dress with Lace Sleeves  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Short-Dress-with-Lace-Sleeves/p-200506777,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Look fierce and every bit a diva wearing this chic short dress that features three-fourth lace sleeves. Its closed round neck pattern lends an understated vibe, thus, creating a semi-formal and comfortable look. Made from a superior-quality fabric, this dress is a perfect pick for fun cocktail evenings.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hdf/h74/9065782018078/200508083_9607.jpg_230Wx334H,new,L,Red,in stock,1499 INR,THE VANCA,IN,450 INR,1049 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506797,200508088,THE VANCA Women Sleeveless Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Maxi-Dress/p-200506797,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Exhibit a chic vibe as you head out wearing this classy long dress. With a stylishly pleated neck and a sleeveless pattern, it ensures that you look your best and feel comfortable all the while you're wearing it. Team the dress up with a pair of strappy stilettos to elevate your look further.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hd9/h5b/9145950208030/200508088_9115.png_230Wx334H,new,L,Camel,in stock,1999 INR,THE VANCA,IN,600 INR,1399 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506377,200507983,PURYS Women Monochrome Printed Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/PURYS-Women-Monochrome-Printed-Maxi-Dress/p-200506377,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Be an effortless fashionista with this maxi dress. It comes in monochromatic shades that lend it a timeless appeal. The long sleeves and side slit add to your ease. Featuring a charming patterned print, it is the definition of trendy comfort.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h11/hb6/9064888172574/200507983_9204.jpg_230Wx334H,new,XL,Grey,in stock,1999 INR,PURYS,IN,1299 INR,700 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506798,200508088,THE VANCA Women Sleeveless Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Maxi-Dress/p-200506798,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Exhibit a chic vibe as you head out wearing this classy long dress. With a stylishly pleated neck and a sleeveless pattern, it ensures that you look your best and feel comfortable all the while you're wearing it. Team the dress up with a pair of strappy stilettos to elevate your look further.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hd9/h5b/9145950208030/200508088_9115.png_230Wx334H,new,XL,Camel,in stock,1999 INR,THE VANCA,IN,600 INR,1399 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506813,200508092,THE VANCA Women Halter Neck Maxi Dress with Lace Trim  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Halter-Neck-Maxi-Dress-with-Lace-Trim/p-200506813,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Take to the streets looking divalicious with this super-classy long dress that lends you a chic look like none other. Its attractive half-lace pattern is what truly makes the dress stand out. Made from a superior-quality fabric, it can be teamed up as easily with flats as a pair of high-heeled stilettos.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h4b/h21/9065937043486/200508092_9212.jpg_230Wx334H,new,L,Black,in stock,2299 INR,THE VANCA,IN,690 INR,1609 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506827,200508096,THE VANCA Women Floral Print Layered Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Floral-Print-Layered-Maxi-Dress/p-200506827,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Take on the fashion world in this stunning long dress that features a V-neck and a layered hemline. Its stylish ruffled neck pattern adds a nice touch to the dress, whereas, the short sleeves ensure that you stay comfortable all day long. Team it with a pair of oxfords to emanate a casual-chic vibe.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hab/h79/9065842573342/200508096_9212.jpg_230Wx334H,new,S,Black,in stock,2199 INR,THE VANCA,IN,660 INR,1539 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506828,200508096,THE VANCA Women Floral Print Layered Maxi Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Floral-Print-Layered-Maxi-Dress/p-200506828,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Take on the fashion world in this stunning long dress that features a V-neck and a layered hemline. Its stylish ruffled neck pattern adds a nice touch to the dress, whereas, the short sleeves ensure that you stay comfortable all day long. Team it with a pair of oxfords to emanate a casual-chic vibe.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hab/h79/9065842573342/200508096_9212.jpg_230Wx334H,new,M,Black,in stock,2199 INR,THE VANCA,IN,660 INR,1539 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506620,200508044,THE VANCA Women Short Denim Dress  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Short-Denim-Dress/p-200506620,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Your collection of dresses isn't complete without this trendy collared denim dress. Perfect for a day out with your Girl pals, it features button-down style, two front pockets as well as two side pockets for your convenience. The adjustable denim belt at the waist ensures that the dress fits you well and lends a great shape.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h49/h97/9065207693342/200508044_9308.jpg_230Wx334H,new,M,Blue,in stock,1999 INR,THE VANCA,IN,1000 INR,999 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506859,200508104,THE VANCA Women Sleeveless Dress with Sheer Yoke  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Dress-with-Sheer-Yoke/p-200506859,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Exhibit your toned figure in this cute fitted dress. Its vibrant sheer pattern neck is graced with attractive polka dots that add oomph to the dress. Team it up with a pair of contrasting peep-toes and a box clutch to take your look to another level.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha4/9145471500318/200508104_9308.png_230Wx334H,new,S,Blue,in stock,1999 INR,THE VANCA,IN,600 INR,1399 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506860,200508104,THE VANCA Women Sleeveless Dress with Sheer Yoke  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Dress-with-Sheer-Yoke/p-200506860,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Exhibit your toned figure in this cute fitted dress. Its vibrant sheer pattern neck is graced with attractive polka dots that add oomph to the dress. Team it up with a pair of contrasting peep-toes and a box clutch to take your look to another level.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha4/9145471500318/200508104_9308.png_230Wx334H,new,M,Blue,in stock,1999 INR,THE VANCA,IN,600 INR,1399 INR,,N,N,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200533524,200533486,FEMINA FLAUNT Womens Sleeveless Dress  ONLINE INDIA,https://www.shoppersstop.com/FEMINA-FLAUNT-Womens-Sleeveless-Dress/p-200533524,"flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Attain a regal charm with this unique dress. It features a stylish fit with a waistline belt that lends it an enticing look. Sporting an embellished sleeveless design and a deep V-neck at the back, it casts a stylish appeal.",2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/h87/ha0/9257156345886/200533486_9212.png_230Wx334H,new,S,Black,in stock,2699 INR,FEMINA FLAUNT,IN,1080 INR,1619 INR,,N,Y,Women,LP,,female,
2,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,Shoppers Stop Product Feed 2018 Apr 17 16:30:08,http://www.shoppersstop.com/,p-200506861,200508104,THE VANCA Women Sleeveless Dress with Sheer Yoke  ONLINE INDIA,https://www.shoppersstop.com/THE-VANCA-Women-Sleeveless-Dress-with-Sheer-Yoke/p-200506861,flipkart amazon jabong myntra ajio tatacliq Abof Ajio Lifestyle Pantaloons Exhibit your toned figure in this cute fitted dress. Its vibrant sheer pattern neck is graced with attractive polka dots that add oomph to the dress. Team it up with a pair of contrasting peep-toes and a box clutch to take your look to another level.,2271,Westernwear,Dresses,https://sslimages.shoppersstop.com/sys-master/images/hb4/ha4/9145471500318/200508104_9308.png_230Wx334H,new,L,Blue,in stock,1999 INR,THE VANCA,IN,600 INR,1399 INR,,N,N,Women,LP,,female,
